area_id,area1,area2,area3,area4,area5,area6,area7,area8,area9,area10,area11,area12,area13,area14,area15,area16,area17,area18,area19,area20,area21,area22,area23,area24
1642,68.45800349789516,27.386241355260807,34.88344526343252,44.22757564025824,68.83934658671882,64.39753570844566,45.76303210856052,37.55763270126257,44.05995802692273,36.164816497346045,73.22777332868726,44.77921705649282,40.42614208710707,53.134475007253656,47.911118734696586,83.51020206374213,74.12801664556115,38.826036527720895,79.40767801671355,52.74086944035182,69.3232791538591,43.93797845042298,81.12760145422038,64.57449884372174
1643,57.1213640077408,58.03616998633403,76.80299654641942,28.933377073789615,84.28124808322022,34.06436604426494,54.81772548765848,34.85740381142152,64.39206863379782,74.81973742877116,59.854789997292976,74.78945867234229,44.73372326714572,37.12344150943489,34.78016272586724,25.454591897660876,58.3109039622116,81.88089104684803,41.47230687054386,29.986345036774168,28.29262749344194,84.43585083472226,53.053798313631056,36.11545271659966
1644,36.3140626629056,32.1929788263342,29.78424144900069,60.5841276234725,68.44394667638815,57.83268443887896,73.05102545071685,81.36759464833894,43.9338180039497,78.16072422392315,69.79286784442249,41.786911419284124,44.98692580814979,74.04905407177228,52.469206492457054,28.058284423694005,43.6402646369852,49.66659560652301,36.86416806657775,53.921447929088394,58.90188904921421,25.441877662699774,28.617890619275123,48.81011936487111
1645,50.15082169397202,38.007526421632306,36.99410462558287,68.55697220305262,30.599987450238224,27.883902708878963,40.9546662069564,36.24067844478479,74.67013409760047,39.93079251589326,51.86988481503474,62.715643253427956,71.20457242614592,65.9187771018884,55.353124484092504,37.004758448533266,58.778434673531564,71.76734003795141,71.03358880865414,41.78127397017093,68.78213088600458,25.851804868524752,27.599904202140948,60.70317554842551
1646,82.30549665682443,71.76890972062819,54.00640497484017,29.206255965856826,84.78662615518185,50.78967282989111,70.97381757662926,68.687419154274,34.8244535694602,63.92585051326225,68.6594100139153,31.7054159623385,57.729948659924005,41.95703627580093,55.69660841273124,73.85206399068727,58.425008793712124,33.29449115329442,26.40930377178102,51.77722518594105,46.49718868205702,55.66433418399954,39.37124673412556,38.75198542797067
1647,59.3258167126183,40.33027512413652,72.75092648668016,78.38307383390534,73.36171162803578,39.57194079243666,39.34915073654142,26.742465181552895,66.13538677761346,48.5112911189925,50.7530825910759,48.6270009223817,74.21101666060915,58.42743154541182,65.81447431650548,37.76923902981343,60.41583203308178,84.32192034572492,43.24308518336924,74.26439078974298,57.63615435085576,84.32248170939604,65.93545101493011,56.130404646595935
1648,27.862643972212084,53.914931924854116,79.42771289445261,82.2388738283446,31.670807853655944,36.42081208661514,76.01008337217371,53.23896129158845,68.25052364671294,53.51024320314596,81.35168685233333,46.72272091796643,75.9175565376953,28.545565627891136,73.53069580122637,57.19385640743555,54.987638629600966,45.19794256078113,64.43630902859323,45.99775416408399,25.184525877283576,36.566917457271266,26.512271775355813,60.341228908703215
1649,29.87948594136853,60.75013359643911,49.673592848101215,51.14563882651337,35.202288413951095,26.07812747317422,43.883337789105425,62.98132690276134,52.41370272143719,63.233211541420346,41.46497452196223,68.9371686302394,75.3232849795622,84.5509823218782,59.69241614519689,32.32976026342039,79.56660653429837,40.730744399935936,35.068773863341896,35.66579821535692,72.08956940873449,47.74572331797514,70.80676153999809,40.89791783425658
1650,68.57148647662274,56.73494049798646,29.323153421165387,40.30322562060921,26.79169555820573,48.53670592242662,54.485880168096074,80.40958207739706,27.516882080535886,62.73332780868567,28.378812291305117,69.93156401626149,84.91129179915056,47.71599521456514,39.95228496610266,79.48146362573816,77.42216388941125,42.22616928305168,33.16891829457496,78.44699469948652,55.965409573177,39.73016043449758,53.46398465475608,41.92898732360794
1651,60.60853928004697,50.096314520000114,55.38604419046865,54.54574001013981,75.74146371097827,79.63034014829874,82.65893714039657,41.36173559686334,76.5412561635337,82.03662335548073,42.11984417896206,37.015530008154165,30.040479276357644,57.05847559412135,69.21446403582178,37.70280647622158,81.83428103610778,71.52055328322234,46.82932571071529,71.22654617526045,49.791218737830185,47.136142332432776,79.65620450793755,74.92897053500347
1652,41.650643612499714,77.5979346380297,43.00897918658485,26.18622114436934,76.10968865871097,56.91495928715847,55.73695842021796,45.27985268871895,42.226607360329716,53.553775325386056,55.25014199109809,55.505714665316845,62.96248632191502,72.28933093397815,38.41210621444414,57.3975187245869,71.91368562834131,83.31407916433686,68.46644957507013,29.09775635084926,41.872108056405885,71.55014759097527,54.939165310376424,72.27035293268573
1653,68.38455200537918,74.2841415134601,52.72359577909646,30.82790145753662,46.81679545578183,83.89605438724062,37.16845050058327,81.72707472597018,69.76281826721801,60.96410378522884,67.37654916521856,34.7834429890555,54.050109224973205,49.15903881305493,42.684338998112366,45.401564461882096,33.590035241942196,71.54422226208206,53.48896412333826,57.594547449286615,83.39458888726219,64.13182013431646,40.85651765904115,64.17001363654441
1654,25.08502216895434,72.25126976961319,52.511086527049514,28.327995402848757,41.80412441391067,69.94389580389715,62.21454763883361,75.29831176256674,34.38316437940897,46.66164006221146,28.788941675630873,37.95466310111816,33.90951322184754,45.72967978284057,31.17634320047597,40.02100962743241,63.11142029046172,33.00259853488946,74.65474305017148,35.56177104406269,66.26695622755382,33.235022428283294,72.23322940416512,32.35859185868506
1655,53.82251853581535,76.91137947880948,57.407111194108424,79.24553461617647,66.04399045270026,78.94087199517415,29.139292433996935,29.009887553095112,61.98560180972116,54.32858879983819,28.526832988410213,49.482270242603974,55.9531288369125,79.99653575654762,72.91679692736213,33.605504216118376,83.0222191471589,58.43836757150257,54.43905207920231,26.06791014360762,28.660831305142757,48.82799454700672,66.52299063780339,50.07472351982417
1656,79.94919780484972,44.34510424511409,53.776621656185384,42.578369697048764,73.56319903672455,70.04883028718032,59.98239677620213,71.55078005460675,82.42093148006347,45.712520510971714,81.93581136339112,67.35065477908478,77.43049100072871,82.73922145726586,56.60584730671756,43.525160826527404,76.71008528909297,38.84693604020839,75.38377058612383,46.647420098486535,36.61707102930387,57.175566560325564,71.80910928618599,34.302545727473195
1657,35.340018479434654,77.44399732220673,50.075073345697945,60.92138940521818,78.32019500589912,45.47185617403501,79.58245181615138,67.08716737515849,42.42161653096198,61.62749237065603,57.537606377557296,58.309724621101395,78.93692590343049,79.02873295047553,44.98158488958488,41.504788506134595,25.685882955574286,39.59646585104829,60.614409021804676,58.361976555067095,35.366947069947486,55.22215484004451,56.113604347514176,64.58918119739978
1658,73.9616808123244,58.6574955395261,59.25421652496793,63.248411585567446,65.47703550437124,60.69263059820642,72.79199217526416,31.422377772755134,58.526383039968536,28.667847299524738,42.64538426930372,55.52025247746196,73.78734462042956,38.244906893667405,64.41465177111266,76.80611995068236,43.66016514246825,60.36484619460059,37.79731076462421,82.55579180221851,68.79241460812145,80.05769022793773,30.369329092420436,51.565670021907216
1659,29.686682433960293,66.89055476033728,54.571064292546836,52.43139932158511,74.92467147341576,62.107506657328244,67.23921997057846,82.05341580437688,43.142891987264605,70.68953223183189,65.52888510619191,65.17063313586898,44.25564512619341,45.81187739039034,54.274751211700575,84.32104987793882,56.65651637882414,70.44948496774676,38.07857130509412,61.806457863036755,39.7410062154654,53.80763180660708,68.56627736506644,67.00784689577277
1660,75.2352944372365,25.347406309694755,55.13073652001768,70.00146450196473,31.515627884917443,80.39777261100666,80.99047030224435,58.694874918702645,25.937194022498517,53.81097448642849,26.311325996023037,43.977109922507424,46.72315006163486,59.32084736440113,34.62444231426713,27.578944186414404,77.7473932009767,45.200281623508104,74.68568785271879,58.69811320658161,26.87457138506575,47.48300442690576,42.17974206453916,77.0946120221623
1661,56.481428182500736,52.42904600442645,28.68479680085057,45.81140178106625,64.98094097895601,80.79595461946987,55.943768333129974,62.425954177285085,54.42344579282988,45.546977093448746,35.267942212381,39.123484679452005,67.84675493005378,46.92092560792687,77.13502505683938,52.52782930888414,78.24221574623108,68.78462386780399,64.18394614440197,77.28053758429581,83.95005532618379,55.00215295100929,28.607889547225838,68.76236830019016
1662,80.85550483679296,58.3077881086777,55.720301192933135,79.19261545862338,36.54567180545587,81.03178353200039,53.62474135087964,67.00253776296785,53.677382492140644,38.93079453905559,65.68935638885225,63.103084449699175,42.412216725451714,49.3799971977913,45.78531917900643,73.54896401850462,55.036920935183396,70.89712092628857,33.86326034301442,29.881552130322262,63.84103157555671,66.20328132835786,69.13037917204468,42.85247512863642
1663,81.19517427626373,40.770185849121404,70.52402128328879,25.93115065538995,36.00692976423981,73.8308823536739,58.329311256036675,72.16002398332107,35.59232508943793,47.865099656312516,80.32494934637445,34.28903836598967,84.86063157607245,57.45917833692492,45.82922718243023,70.9108368209387,81.66835119963808,25.857028326336504,58.23114718050344,61.431116257814864,39.44096473513435,30.211336307427786,37.24942399675697,79.14586066265528
1664,69.6645142324461,58.41018737227117,73.73758625734465,84.72496566501005,42.90078850275924,57.61088789653729,29.296220921160874,78.00594542384968,65.74317248104093,25.517787774505933,43.54926511442746,41.523957707412045,61.44724154385071,27.360642300648458,36.61752095997939,29.136599358273813,32.65021784652246,55.85839258041301,34.54085353718326,34.99387057775897,59.81836194463047,68.66813398627295,61.811483961707935,59.82340251067923
1665,56.967466278276625,36.99885628263601,57.11595793818107,76.84430436413213,59.88742839520893,71.30169245669092,49.74101806990004,51.508517087889125,57.65527614939368,39.74725095694542,29.129209563299938,69.23095611645365,52.39989158193746,31.591396789295338,79.22139070145492,79.35804357420409,32.82527832656058,35.64324289547412,46.25017911090469,53.84907382354798,34.00810044778686,29.317999903847458,35.47685606073144,60.49787385939656
1666,56.025099266135356,81.90925836149229,57.54890350702936,51.421532416421,36.56348207123675,25.32213833370502,34.90223389818536,32.497790447965066,34.84626357097107,36.183310157463914,25.41102911328953,46.53658322297967,35.51466254899734,61.92755865796873,84.88762344724758,52.781424568701794,62.41019201293486,78.42400628232427,40.17583991740081,34.95955759772285,53.1876286960802,70.12981580014991,33.297297137829574,45.153351087459896
1667,59.055102668326356,50.1754005786071,78.69328319294226,83.61308749714058,80.2818399669008,67.09228300214073,81.20526897605488,39.50506066302803,53.22408305574543,70.22609046699952,55.07087352094878,75.52653892694879,43.75794097637426,83.40690371687394,59.20250530464985,69.31829448284725,52.794234440813426,48.65089531831642,30.627222080244216,32.15346999920488,66.2860720218425,59.81065324603473,35.61248960449915,46.238403028776894
1668,27.310174071111724,34.2249146750824,71.76154974535403,33.71542754679668,52.602833974034816,56.35838354872665,54.18661703265448,57.19794213422376,84.80655153686318,26.276914778906587,44.6994012105939,65.19240706407354,51.97755035320595,69.77956161988067,76.51926801852514,46.0454448760629,26.743081679458953,62.694683695773115,34.00834689839826,38.95606430830859,37.77378590364322,84.33965538042612,45.86728418707307,76.10705172153568
1669,59.30782402588815,75.64962996894972,45.242294095827575,73.29050108184592,48.84889554967884,66.78604059832756,39.48167482318858,76.54141363105171,26.758889183120104,34.09604230402491,65.62308419603866,36.90211476937755,40.28496240532759,54.989870788730016,57.70776154949441,66.79090708189044,84.52511180336346,34.42652271723835,43.04262642094451,31.882357433903657,49.21666326414559,66.64897019311749,46.97719463819724,44.33399805985941
1670,59.56149462394468,48.31293392031873,37.662042275243756,38.075956218433014,36.465777478818296,61.644248225872474,43.9228466533433,63.67958485572124,35.67357878399046,25.227762294991173,50.56565780517815,49.18165278430819,75.06648006534206,74.65979904735278,69.8824090678095,39.50379333006258,37.696954827816676,36.496876148674474,27.901247009078176,40.863485129124314,75.21277698319525,53.87416514740774,33.51360197027389,72.85529378620922
1671,48.99018361113709,64.71633281696668,33.75036183962586,32.132917065970254,45.81252519964389,77.75613845453726,44.98548151584774,82.34210727872265,52.48303178535783,31.513215174274507,52.64029647055211,31.62259242229795,79.97745449263043,55.33403130134104,67.9459867239627,59.704138782663144,40.73051587035631,65.60147713688349,29.248059120215586,51.04364491040242,72.57988040918978,68.15772958517809,45.01747461264025,81.97476205717936
1672,59.92225540156831,78.58099541099743,38.877558076195236,47.076947781495846,55.200572572611456,36.21070263440069,74.55971367688063,42.87648761716926,68.95473107873883,65.02773066095597,76.75740510338825,49.324547245587425,67.50269586175993,75.59621278722,53.909573211680936,74.1235683513968,84.74238508183969,78.7557289561004,28.12740392122417,78.29058301203806,61.070351671929586,36.16211880515044,49.461140124387256,60.76668282157031
1673,58.946491842098325,56.4548942916325,46.175702501488324,68.39942169906323,75.72959937559115,30.12242295031399,28.0811529410185,47.979187109103684,48.75472016302203,64.98862010239375,53.106243665156136,57.911718962981126,80.41533825886886,30.257988945865314,51.241376873789434,37.98255262389119,45.86945240143364,77.56897710881833,75.97967017269164,51.07601695847692,36.41487677280519,71.22441989374329,59.61677548132534,25.00015177769381
1674,40.32518220181453,80.96329183230178,70.18015853518271,34.042192796054735,65.80653889704158,25.457240808131445,27.112628113635573,67.81189248253746,43.162344733864586,31.391501193897618,78.90702288625067,37.396086738472384,82.02137060980345,58.5621025511889,57.23357855119917,41.16385011389565,82.96480323022038,63.46309019760919,83.21069079476351,84.50205881330999,47.095338953867696,39.99288362411323,67.35355319348778,65.81681176786365
1675,81.83286085818273,52.119188286556884,75.30647844898208,77.20028514025498,67.39371285639464,25.938490443061582,34.45756125610663,58.07378749622762,78.65407783356375,37.30459804615878,53.168429259581146,59.72139950577588,36.08854164700651,39.07862143982122,49.88900746292173,43.52372929613679,63.03355995337907,40.53464508744997,32.46527139291188,67.92541122018639,58.06790927463287,45.062515958705134,54.527496549783294,64.54683015163228
1676,58.3298262054502,48.3560290100628,84.04454025188068,48.436728335688315,44.74229505693767,69.04970436930091,64.23623915803036,47.06017511948563,53.57946346817621,58.52406467659921,41.862588936680105,48.59027286728342,46.63395544558758,34.43638539808609,35.86557934216985,31.449605288457988,43.75489965875918,39.98285243816852,35.351019084092016,40.327866927229074,56.97320258589189,27.107055679902608,47.140309797599365,43.51595474610651
1677,82.92211327757305,68.48100746545528,38.38687965177518,45.996566084230714,63.21244768803385,75.59254637388965,39.554147515601834,28.42798353020619,69.1963228985023,26.1145198189445,39.61023339611519,80.5269459525105,39.29109360665338,58.091518971932004,43.06756596020386,43.073473584376536,26.191361495104672,57.82741209782998,69.72340859872435,52.734572032127595,63.79342263705925,75.76479034430437,42.64563886144176,29.957987864824055
1678,69.1910610332126,53.771504560739615,83.46585625663087,70.87583260974293,57.98685752167681,30.832229268598866,28.308963210071546,49.58901319085557,65.6348469054906,56.46985959426208,78.97735469887996,60.678084298202265,56.549007009366775,50.72854072590749,50.82793869562588,74.53437849154794,72.62931918748976,78.43305970827663,65.42024225634273,25.254709414355887,31.337035077931652,29.252886785216162,69.32684096702785,34.49859879973466
1679,49.47616913228481,82.001943712316,55.25637177470031,69.44965294979464,79.15012345718985,72.68140100860911,41.21505345839122,26.024798931128522,27.159516490560613,74.97927872237676,29.2471605950913,41.314064320161435,39.307024969019764,66.08781022375624,74.23968501352977,62.42869701403539,62.558141492746,30.693301137384537,81.83541871251413,80.23049466606888,41.49272609895692,45.7722807431911,68.99553147018668,83.58749027954579
1680,33.60485737669041,39.813564380080095,39.14825701815782,82.3212436258244,54.01982027174401,31.81819654236015,61.012865124235645,59.9726005892208,41.45405222962962,58.21281090810429,36.13467062540102,30.213005793765973,75.1710157094837,33.23634328746744,62.2069843602383,82.97616853358963,64.37967738264066,84.38908143489526,64.83588424365095,74.90600627334574,73.95377076689552,61.60079363657349,84.06230962301993,41.70213586904311
1681,53.690167147887195,34.926974834278006,27.08650512030995,43.97603983167067,53.22985406471504,64.46291210496543,57.46683694410477,72.1338779566648,59.089652610590676,76.77936979743166,62.248935420575435,83.06626252885879,46.30963831911304,72.76261944851032,69.75471161259651,43.373613568912276,75.14335907425745,46.92793620826627,82.05263350480114,78.53662912469932,42.93500787460114,61.72752414180404,52.111082061312054,82.03113506270667
1682,32.8763155287594,83.23883849590952,46.324319495565476,47.40953190625033,78.46720808605966,66.47864760367813,77.48861189707307,50.054149129565644,53.8135788503372,25.481456134215584,64.80274334108486,68.61194636178497,62.52174033447762,41.83283884504007,39.13930604415006,61.56311764544784,65.52050521219184,74.75049033189853,69.62856816284295,40.22767679215343,30.983410718379737,31.192094129802605,52.3897473295678,59.307963119542904
1683,49.73176148536473,37.638689857366145,25.727973592157667,35.55924664672665,31.546165217217798,54.32740621496191,77.77874409433726,31.119746456592047,59.96342925542312,69.48929615276873,45.59097741889193,55.53772575896349,52.71460712795867,54.248876084240834,29.375924812133007,70.81015406276909,65.66743705119681,34.6351922395806,70.02699319707246,72.21244072458163,75.33966367917877,46.35834982589722,35.77264243986352,81.22290161290803
1684,69.62585748908596,81.37127876557102,76.56474378255747,67.4427869642286,54.37380585793819,75.83224333567223,49.69358618863451,68.7975836165433,62.42323783539966,46.66605440253197,47.83470266679151,46.928976894507606,82.12616540233778,63.14697754451028,84.27977921574555,72.05552575544283,38.56724921514965,28.63173075535078,84.05136697335594,67.27907220209886,70.42641409209295,43.1343036132253,76.25675421576778,31.64720802677396
1685,51.690444639560155,81.6435762464341,68.34154655698529,44.0697710800663,34.99624258520962,72.92749214253485,62.14766997169197,41.5145275538744,60.48180730853746,43.18450329639487,84.08657843748175,59.799166302180325,27.491521747828834,59.82334725198133,38.166479627488876,62.98320806034746,69.27726215878076,63.33092428428061,46.30129072800508,25.52876033970314,30.773100223255206,37.34946354010437,45.579456837951255,37.457497185367245
1686,73.48459183530343,45.34834912379214,43.01498373986155,41.05315104308526,74.6779470576527,80.43009327418919,38.836206728343456,46.145875510466446,29.46142178537385,45.693878759178475,79.33085631769578,54.01821813870224,45.73850960643613,66.40040209925573,53.1554904210901,81.3695848016958,42.30346809118546,61.6280327512861,30.53777362595499,53.6878536929099,53.600998487660206,83.71380408876847,66.48968132566648,43.79954647998635
1687,59.81912581526035,69.22240197762511,69.8009941545935,32.23870128767062,78.71395014317245,71.7527244094359,48.03685386092281,45.30320949247849,36.365641214487596,42.90268482854746,51.32293901244647,35.34672873690002,36.78631177244118,29.159265830459717,59.594480439573445,67.60402521060051,28.69980558526813,47.347924971768194,30.40251446939118,40.34841466053827,82.08980139025971,62.24752187487725,43.12643658069782,50.29480643276973
1688,30.970120143581042,80.5888443737922,28.225383350604105,29.453869061337684,61.601387102416524,61.051574604423756,29.15616397531042,46.652475330197106,29.700081083021686,55.488152442084676,67.00068935676512,44.28473633673687,26.889532192989655,64.45068554906706,30.91097417918141,51.392233808532026,49.33491421410536,83.41420404208812,63.353719243861754,63.53081173931353,80.37723856071376,59.709943119893616,56.08417958346055,37.24218723921362
1689,49.83584175097769,52.314175153004555,65.98765221060614,78.81753258959843,60.42705387107888,35.38795408370001,42.59317297403351,49.50540636264413,47.69322642705908,76.1400608519723,55.569048201319454,59.235853923539494,82.56754907921497,46.45020397930233,37.43489897369009,36.28249221651666,81.5940322654408,76.93699318133221,69.90549302113854,25.193493719709693,37.82897097950792,81.07990416505953,73.40745911362157,69.12998524229619
1690,37.466368966015864,35.73610837569918,56.580581889582575,64.15065291905674,56.410352087782634,66.19748739215767,74.21985126605301,38.0661983942141,65.94884802963729,44.73636873088546,59.828054591869154,77.62686889456332,75.72537156341784,71.78667569303308,46.55638723050962,49.69216251670652,42.127584081039736,26.458384406927514,51.815768171776675,68.0791186724403,67.64280025071119,62.50832488840793,36.04109018653775,78.80179063436704
1691,61.80453218289408,40.40629326203346,50.95166953455242,66.29236110432862,35.12273516213389,63.030249298493445,83.25791784734307,74.55253401525974,74.2524071054547,33.016484899601856,61.04911788991487,54.18934582183684,60.29410960808823,46.001508036735835,46.47217504544786,58.92926229703244,29.589019843022484,49.19388872307533,38.30994669577776,70.4990479246052,28.22550823053937,44.02374935337508,72.68044802394597,34.39867401785367
1692,46.3337074651844,51.62296110380621,68.75399193004694,71.83381306365165,41.08181654871667,50.08491456421028,77.92189019973269,43.000092970849536,36.13909807377643,56.96060754629014,84.03480144049604,39.04185543975941,30.00528540312773,67.32038504861195,75.58211443392273,57.77229395497194,73.94598175228397,41.61671414839947,34.2885953719541,65.33291402236114,42.99974869943028,83.92689633328604,27.175461142953615,69.11048231148757
1693,56.877397198905456,75.2578123490204,72.93615519710045,35.70144070544452,30.128267459263505,43.9471979822435,66.9318268619908,79.40107679719921,48.616333837936054,59.35273192364022,69.89757285155783,82.34822071183909,65.04355035135424,45.33402966681197,66.80387497742606,62.590854974297926,56.16086110381995,44.97684133771533,29.068732061507767,31.85702737479359,55.69339891330912,54.19947366333105,43.04927463267259,36.486904040273345
1694,79.17062921317725,84.76553756872241,72.60761898584428,59.79940177090283,69.68635483978542,39.112591372422585,80.11096066310503,31.21473481034461,53.39611752727372,31.077865253774547,44.52369996628706,77.62494537887879,47.511204403344806,29.219603486759375,69.1195309817055,44.54310086151439,61.81433277748852,34.35105137196465,51.71538957077166,74.29142070566108,55.859852992839805,51.883029982172545,47.05650153422289,30.33870208301265
1695,50.163811534894464,39.26168892032679,66.70475753560316,37.44506160419575,63.062059479491936,53.80286322631402,61.57386456691532,57.74410107746915,43.588270740352286,80.06905888696343,73.30311978130923,41.43009082543828,42.06481768740561,31.810996759896803,63.61158760620454,65.78168428691365,78.95396938578938,57.88855817485431,69.00863593959255,30.0439962288142,26.435454888839914,74.56788590790875,65.01342811199805,36.45073506074949
1696,26.47275409577818,48.805511824030575,81.90518254921356,83.70121064847245,73.68901857164362,31.128459098804576,75.1150998832347,30.211491086555363,27.945964335249016,56.52354649970312,27.699767807015064,81.1934693147251,63.387143141579216,26.88256180181456,83.681674709243,69.37431137346412,44.441505274266156,35.57720549848271,35.73085188676931,46.410395426138734,58.98143390192876,73.56684623146889,29.806669515745078,48.4508714853021
1697,79.44363242584745,49.788384007043504,66.80505623693269,48.23583177782337,46.64115725162988,50.463902086986366,82.90916338905869,77.749495922503,36.03712543613288,74.57362617362384,54.55610752742976,27.12727316637642,40.91620370868977,36.53177335594782,70.49058177216922,80.65994037582269,79.0350447738764,39.42880861525732,51.144761362284896,70.66497545547628,73.46149576975097,72.04101401180809,32.53076344501071,66.96055291257359
1698,72.25444464913676,64.26505413586366,54.3775139453613,74.52196578865438,49.29571953123367,69.62123334014233,65.8241850895665,50.67566011541618,41.75684308100224,34.52652105119375,83.11820318135672,31.435394293587777,35.69547511040529,46.10370609400824,41.62468732359449,28.297625191511187,55.39006108028262,42.47052754838653,39.446761858915565,47.060455424436306,62.14718726581313,51.60367666650567,72.30840853715313,70.10117798587405
1699,64.72299465225248,70.78142864730972,54.318584208245426,53.24130288631822,29.387496124084485,44.15057988804924,76.41975254552634,66.14234537461738,64.0447623521008,71.46195403222255,81.40932919490587,53.45608233505949,60.4581015461775,72.94241305919212,53.435046397103804,38.33166089150343,32.3047369413639,45.27089403361191,52.61691026428741,36.95339138095869,45.09975270250597,80.74426126055683,51.44208397999336,52.01764227052985
1700,35.167368824994384,82.5001356834646,77.37636176624363,80.45102072477147,80.13253250645438,44.61766175756515,74.81507115991798,37.19530945497315,64.04098487189839,75.08296170153054,30.07776477290483,82.79226002463716,38.35415264568807,78.78521845812412,39.79929711468796,35.60420851214273,41.269436428728696,69.57811690733604,42.04283279287219,75.1808681606901,69.56533179373108,56.07369639287394,28.196622517908125,42.522718513608524
1701,84.22427666417911,38.88874471482369,52.24392226616103,30.183578467776194,74.05301789078844,73.6628658073372,34.64646106463862,62.1620940281599,65.27237516234399,40.697495057016454,33.87684634771487,43.256410652077,66.23526773187771,74.27726933043171,60.60646513894184,72.03528016316923,53.436918856448784,62.44640792928512,57.55648935202589,75.84715941169208,69.8947337145623,67.2423633914111,35.58066409123465,59.19297772069479
1702,35.1199002080773,71.9169197754107,67.34382454805156,43.60048032365104,29.897167046094545,30.57594690585475,77.06174456320726,65.49544627411206,34.459806334327936,67.65986585243613,32.910233384883966,65.72239714545745,80.4278965219308,32.13060034378171,82.0167351053648,73.8850270187341,33.86830267858161,82.40105962250755,62.32994304201183,44.86144781056907,64.95198784852192,39.708257900266815,72.60808754469173,45.36352181279454
1703,62.35041170511721,71.7263119820104,66.17166973348748,33.30677033626258,59.42633378370556,83.18969101002921,38.64213589312948,25.494561607411697,53.91915479819903,57.410911801190586,39.14512251222425,49.60333958551796,62.30426965482984,45.55085211830678,61.58521133325527,82.57669179586955,71.34044789196932,64.64197075123273,65.90602221272171,61.279851550249994,46.62086257635324,47.928565022792704,46.80797866345574,54.822162399292154
1704,52.34229445681098,33.32470933043785,58.288978952821566,80.84044268504506,42.49045795075442,75.51954973090724,66.48460322190616,57.13231158264096,31.54813308697694,28.241208740041507,33.95509465869363,56.868487907347344,43.56266802036478,47.84244819867596,38.26556305996581,49.786109375875306,31.1851332998816,55.463615139055236,77.0694152474177,50.19485829383969,31.592316458675917,32.65617053804301,62.749482035773966,73.05119268251964
1705,75.43499847059562,25.329028144978658,56.746054713516884,35.99619076986079,70.77806880411487,50.41775420668127,42.260776404642414,50.31011564768113,76.40207619452484,45.03448962781123,69.14473111976403,49.48654743350084,69.83550961950624,82.58384419235094,33.315885754082416,54.40885803142644,58.33668291015225,34.76272688893839,63.253058758935424,48.721897215630804,50.34627707106434,54.62399202554686,69.45477050469853,25.411385896231693
1706,84.66271293336104,62.76327520413267,78.15587156289148,67.94441478886267,58.33059124468128,57.25207495834108,32.67154749975092,81.18312494962903,35.28364756376487,53.91037953362518,47.41394068730258,46.347999777483736,82.26486486238626,67.10991949410807,47.351250573499094,84.58699714338945,70.78427998237996,83.8312120927564,28.984771766179684,41.01268917203817,40.75154704471343,39.05758631564176,38.86398745196042,75.34364563419913
1707,68.0653826106539,38.58971497403703,75.61767475429957,63.03347073827992,72.42991549858081,56.49837188226226,73.67753991782483,48.11670241330299,79.2842259994822,50.6776216372607,53.3771312156299,76.83461870952664,69.7666693791154,47.7466689398345,25.779359003983437,27.023748009443672,52.98910144764487,39.77985585873469,51.41479949006067,79.41951462140581,53.44694402422441,28.523297204550282,31.291347373375046,67.12525377271048
1708,77.00653143892826,83.65278706476315,43.08350882523969,57.51507693021547,82.31979916679448,49.95972150956485,72.307923238753,79.88914097052893,52.34934210853171,52.36730697460098,26.209098448832208,52.07959209029332,70.52917612220874,68.8743653328141,26.662850462743165,25.133335081760578,59.672285244643646,72.40891759904977,73.81057351656254,74.63387668761189,70.33415797285775,26.67262924151963,57.770121874214524,33.6186424694179
1709,37.65177305921627,76.57346748153327,74.64704987786276,76.58419733084287,39.33679155548609,46.18275077163719,41.18875689190665,47.48510944504231,67.34235794938078,36.3970130689981,52.87647785458667,66.45373252932956,43.524888924187486,58.20750831580429,50.882799733075075,83.23644969679255,78.66812979953185,82.55866282590121,38.44943151712398,25.657732397827004,28.4681659168535,47.291801857051055,50.23216464378968,49.63226023315908
1710,68.16403713375672,34.201209847428316,26.474002881625758,53.60922556909779,74.02900984824836,42.2790638572846,81.0793919498857,45.76433692350569,47.80287790808748,68.95755796100764,35.88480682884729,35.685274681668425,31.829577574043988,58.60714267415389,78.88866764895856,51.30875790363138,68.23840263650403,44.38836415159082,27.529560943504983,40.05815017527995,29.45540315945096,72.34305514567644,59.13235419231516,52.46755063198163
1711,60.80527337487088,67.95724789178777,31.813197714138497,66.20975691634538,27.18638328157114,31.468242952390234,26.482452351273288,43.53590655634248,56.89011643891607,61.82840405084834,81.47940381267493,45.77064638941843,76.8468977796881,48.02817347220323,68.4070262065548,37.597896126310076,35.74710757531775,66.28189755393467,45.51806582239763,31.986961382230305,78.21774643776519,50.85076554931221,63.20784929420372,51.94238062074954
1712,46.49301432787543,26.96763045148805,65.30724026341936,81.64063918797558,35.27298154309819,62.8733726446325,48.05888012947666,29.0896076143109,58.123326548519586,53.750994750733476,78.46913185587113,47.84231584896183,77.66156708214497,30.862936193051013,36.47924163738192,50.25570682563115,63.1177354948652,51.1978750181625,45.385099045516554,62.09470024354737,47.038197177512316,45.59810800944138,49.97467273288362,74.14205322742212
